"business_id","name","address","city","state","postal_code","business_lat","business_long","overall_business_stars","overall_review_count","business_open","categories","hours","isromantic","isintimate","istouristy","ishipster","isdivey","isclassy","istrendy","isupscale","iscasual","parking_garage","parking_street","parking_validated","parking_lot","parking_valet","alcohol","outdoorseating","restaurantstableservice","bikeparking","happyhour","byob","businessacceptscreditcards","restaurantscounterservice","hastv","restaurantspricerange2","restaurantsreservations","restaurantsdelivery","wifi","restaurantstakeout","n_photo","year","attribute_count","check_in_count","review_count","average_stars"
"18790ccUVHejWqCmkoSJjA","Casta Diva","227 S 20th St","Philadelphia","PA","19103","39.9496781","-75.1738043","4.5",148,1,"Italian, Restaurants","{""Friday"": ""17:0-22:0"", ""Saturday"": ""17:0-22:0"", ""Thursday"": ""17:0-22:0""}",False,True,False,False,False,True,False,False,False,False,True,False,False,False,"'none'","True","True","True","False",NULL,"False",NULL,"False","3","True","True","no'","True","4","2019",11,"6","10","4.3000"
"19aqkl42CAi2V0vH8UJSfg","Hope's Cookies","12TH And Arch St","Philadelphia","PA","19107","40.025021","-75.325","4.5",67,1,"Food, Restaurants, Bakeries","{""Friday"": ""8:0-23:0"", ""Monday"": ""8:0-22:0"", ""Sunday"": ""10:0-22:0"", ""Tuesday"": ""8:0-22:0"", ""Saturday"": ""8:0-23:0"", ""Thursday"": ""8:0-22:0"", ""Wednesday"": ""8:0-22:0""}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,True,False,NULL,NULL,NULL,"True",NULL,NULL,"True",NULL,NULL,"1",NULL,"True",NULL,"True","1","2018",6,"5","5","5.0000"
"19aqkl42CAi2V0vH8UJSfg","Hope's Cookies","12TH And Arch St","Philadelphia","PA","19107","40.025021","-75.325","4.5",67,1,"Food, Restaurants, Bakeries","{""Friday"": ""8:0-23:0"", ""Monday"": ""8:0-22:0"", ""Sunday"": ""10:0-22:0"", ""Tuesday"": ""8:0-22:0"", ""Saturday"": ""8:0-23:0"", ""Thursday"": ""8:0-22:0"", ""Wednesday"": ""8:0-22:0""}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,True,False,NULL,NULL,NULL,"True",NULL,NULL,"True",NULL,NULL,"1",NULL,"True",NULL,"True","1","2019",6,"6","8","4.8750"
"1AjSLvf5nZAet1bTqAZCKA","Billy Doc's","840 E Lycoming St","Philadelphia","PA","19124","40.0100794","-75.1105018","3.5",21,1,"Restaurants, Breakfast & Brunch",NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"none'","False",NULL,"True",NULL,NULL,"True",NULL,"True","1","False","True","no'","True","1","2018",9,"10","2","3.0000"
"1AjSLvf5nZAet1bTqAZCKA","Billy Doc's","840 E Lycoming St","Philadelphia","PA","19124","40.0100794","-75.1105018","3.5",21,1,"Restaurants, Breakfast & Brunch",NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"none'","False",NULL,"True",NULL,NULL,"True",NULL,"True","1","False","True","no'","True","1","2019",9,"1","1","4.0000"
"1ap4i9AtWHttUdCiUcXsOQ","Vietnam House","901 Race St","Philadelphia","PA","19107","39.9552967","-75.1545468","3.5",87,0,"Restaurants, Vietnamese","{""Friday"": ""16:0-3:0"", ""Monday"": ""16:0-2:0"", ""Sunday"": ""16:0-2:0"", ""Tuesday"": ""16:0-2:0"", ""Saturday"": ""16:0-3:0"", ""Thursday"": ""16:0-2:0"", ""Wednesday"": ""16:0-2:0""}",False,False,False,False,False,False,False,False,True,False,True,False,False,False,"none'","False",NULL,"True",NULL,NULL,"True",NULL,"True","2","False","True","no'","True","1","2018",12,"10","7","4.1429"
"1ap4i9AtWHttUdCiUcXsOQ","Vietnam House","901 Race St","Philadelphia","PA","19107","39.9552967","-75.1545468","3.5",87,0,"Restaurants, Vietnamese","{""Friday"": ""16:0-3:0"", ""Monday"": ""16:0-2:0"", ""Sunday"": ""16:0-2:0"", ""Tuesday"": ""16:0-2:0"", ""Saturday"": ""16:0-3:0"", ""Thursday"": ""16:0-2:0"", ""Wednesday"": ""16:0-2:0""}",False,False,False,False,False,False,False,False,True,False,True,False,False,False,"none'","False",NULL,"True",NULL,NULL,"True",NULL,"True","2","False","True","no'","True","1","2019",12,"1","0","0.0"
"-1B9pP_CrRBJYPICE5WbRA","Spice 28","1228 Chestnut St","Philadelphia","PA","19107","39.950352","-75.1615829","4.0",822,1,"Asian Fusion, Restaurants, American (New), Thai, Szechuan, Chinese","{""Friday"": ""11:0-23:30"", ""Monday"": ""11:0-22:0"", ""Sunday"": ""12:0-22:0"", ""Tuesday"": ""11:0-22:30"", ""Saturday"": ""12:0-23:30"", ""Thursday"": ""11:0-22:30"", ""Wednesday"": ""11:0-22:30""}",False,False,False,False,False,True,True,False,False,False,True,False,False,False,"full_bar'","False",NULL,"True","True",NULL,"True",NULL,"True","2","True","True","free'","True","7","2018",14,"271","98","3.8776"
"-1B9pP_CrRBJYPICE5WbRA","Spice 28","1228 Chestnut St","Philadelphia","PA","19107","39.950352","-75.1615829","4.0",822,1,"Asian Fusion, Restaurants, American (New), Thai, Szechuan, Chinese","{""Friday"": ""11:0-23:30"", ""Monday"": ""11:0-22:0"", ""Sunday"": ""12:0-22:0"", ""Tuesday"": ""11:0-22:30"", ""Saturday"": ""12:0-23:30"", ""Thursday"": ""11:0-22:30"", ""Wednesday"": ""11:0-22:30""}",False,False,False,False,False,True,True,False,False,False,True,False,False,False,"full_bar'","False",NULL,"True","True",NULL,"True",NULL,"True","2","True","True","free'","True","7","2019",14,"180","67","3.9104"
"1_BzX6o0O6w_9yx9NczMrg","Wawa","6701 Ridge Ave","Philadelphia","PA","19128","40.0403385055","-75.2234230242","3.5",48,1,"Food, Restaurants, Delis, Convenience Stores, Sandwiches, Coffee & Tea","{""Friday"": ""0:0-0:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""0:0-0:0"", ""Tuesday"": ""0:0-0:0"", ""Saturday"": ""0:0-0:0"", ""Thursday"": ""0:0-0:0"", ""Wednesday"": ""0:0-0:0""}",False,False,False,False,False,False,False,False,False,False,False,False,True,False,"none'","False",NULL,"True",NULL,NULL,"True",NULL,"True","1","False","True","free'","True","0","2018",9,"6","3","5.0000"
"1_BzX6o0O6w_9yx9NczMrg","Wawa","6701 Ridge Ave","Philadelphia","PA","19128","40.0403385055","-75.2234230242","3.5",48,1,"Food, Restaurants, Delis, Convenience Stores, Sandwiches, Coffee & Tea","{""Friday"": ""0:0-0:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""0:0-0:0"", ""Tuesday"": ""0:0-0:0"", ""Saturday"": ""0:0-0:0"", ""Thursday"": ""0:0-0:0"", ""Wednesday"": ""0:0-0:0""}",False,False,False,False,False,False,False,False,False,False,False,False,True,False,"none'","False",NULL,"True",NULL,NULL,"True",NULL,"True","1","False","True","free'","True","0","2019",9,"14","9","3.6667"
"1CCG0WYSoR8ejdgD5-Gaqg","Francoluigi's Pizzeria & Italian Restaurant","1549 S 13th St","Philadelphia","PA","19147","39.9302667","-75.1659499","4.0",303,1,"Italian, Restaurants, Pizza","{""Friday"": ""15:0-22:0"", ""Sunday"": ""14:0-21:0"", ""Saturday"": ""15:0-22:0"", ""Thursday"": ""15:0-22:0"", ""Wednesday"": ""15:0-22:0""}",NULL,NULL,False,False,False,False,False,False,True,False,True,False,False,False,"full_bar'","False","True","True",NULL,NULL,"True",NULL,"True","2","True","True","no'","True","1","2018",14,"6","21","4.0952"
"1CCG0WYSoR8ejdgD5-Gaqg","Francoluigi's Pizzeria & Italian Restaurant","1549 S 13th St","Philadelphia","PA","19147","39.9302667","-75.1659499","4.0",303,1,"Italian, Restaurants, Pizza","{""Friday"": ""15:0-22:0"", ""Sunday"": ""14:0-21:0"", ""Saturday"": ""15:0-22:0"", ""Thursday"": ""15:0-22:0"", ""Wednesday"": ""15:0-22:0""}",NULL,NULL,False,False,False,False,False,False,True,False,True,False,False,False,"full_bar'","False","True","True",NULL,NULL,"True",NULL,"True","2","True","True","no'","True","1","2019",14,"10","18","3.0556"
"1Ck2drCXGh1h5bhc9aIRpg","Jack's Firehouse","2130 Fairmount Ave","Philadelphia","PA","19130","39.9670823","-75.1733028","3.5",569,1,"Restaurants, American (New), Nightlife, Barbeque, Bars","{""Friday"": ""11:30-22:0"", ""Monday"": ""11:30-22:0"", ""Sunday"": ""11:0-21:0"", ""Tuesday"": ""11:30-22:0"", ""Saturday"": ""11:0-22:0"", ""Thursday"": ""11:30-22:0"", ""Wednesday"": ""11:30-22:0""}",False,False,False,False,False,True,False,False,True,False,True,False,False,False,"'full_bar'","True","True","True","True",NULL,"True",NULL,"True","2","True","False","no'","True","4","2018",18,"44","47","3.6383"
"1Ck2drCXGh1h5bhc9aIRpg","Jack's Firehouse","2130 Fairmount Ave","Philadelphia","PA","19130","39.9670823","-75.1733028","3.5",569,1,"Restaurants, American (New), Nightlife, Barbeque, Bars","{""Friday"": ""11:30-22:0"", ""Monday"": ""11:30-22:0"", ""Sunday"": ""11:0-21:0"", ""Tuesday"": ""11:30-22:0"", ""Saturday"": ""11:0-22:0"", ""Thursday"": ""11:30-22:0"", ""Wednesday"": ""11:30-22:0""}",False,False,False,False,False,True,False,False,True,False,True,False,False,False,"'full_bar'","True","True","True","True",NULL,"True",NULL,"True","2","True","False","no'","True","4","2019",18,"54","52","3.5192"
"1CTNhKEqGbmG5r-sBbDoLg","Tampopo","104 S 21st St, Ste A","Philadelphia","PA","19103","39.9518097","-75.1757389","4.0",273,0,"Restaurants, Korean, Japanese","{""Friday"": ""17:0-21:30"", ""Monday"": ""17:0-21:30"", ""Tuesday"": ""17:0-21:30"", ""Saturday"": ""12:0-21:0"", ""Thursday"": ""17:0-21:30"", ""Wednesday"": ""17:0-21:30""}",False,False,False,False,False,False,False,False,True,False,True,False,False,False,"'none'","False","False","True",NULL,NULL,"True",NULL,"True","1","False","True","no'","True","1","2018",9,"17","18","3.5000"
"1CTNhKEqGbmG5r-sBbDoLg","Tampopo","104 S 21st St, Ste A","Philadelphia","PA","19103","39.9518097","-75.1757389","4.0",273,0,"Restaurants, Korean, Japanese","{""Friday"": ""17:0-21:30"", ""Monday"": ""17:0-21:30"", ""Tuesday"": ""17:0-21:30"", ""Saturday"": ""12:0-21:0"", ""Thursday"": ""17:0-21:30"", ""Wednesday"": ""17:0-21:30""}",False,False,False,False,False,False,False,False,True,False,True,False,False,False,"'none'","False","False","True",NULL,NULL,"True",NULL,"True","1","False","True","no'","True","1","2019",9,"11","13","4.0000"
"1DkolDhbc0kydORZCIp7Fw","Night Market","1617 John F Kennedy Blvd","Philadelphia","PA","19147","39.9542677","-75.1678993","3.0",66,1,"Food Stands, Restaurants, Local Flavor",NULL,False,False,False,False,False,True,True,False,True,False,True,False,False,False,"beer_and_wine'","True",NULL,"True",NULL,NULL,"True",NULL,"True","1","False","True","no'","True","2","2018",13,"2","0","0.0"
"1DkolDhbc0kydORZCIp7Fw","Night Market","1617 John F Kennedy Blvd","Philadelphia","PA","19147","39.9542677","-75.1678993","3.0",66,1,"Food Stands, Restaurants, Local Flavor",NULL,False,False,False,False,False,True,True,False,True,False,True,False,False,False,"beer_and_wine'","True",NULL,"True",NULL,NULL,"True",NULL,"True","1","False","True","no'","True","2","2019",13,"3","1","4.0000"
"1ENdYUfYzDu9yyI3-MVklA","Boostin' Bowls","100 Levering St","Philadelphia","PA","19127","40.0261216129","-75.2246050321","4.5",77,1,"Juice Bars & Smoothies, Acai Bowls, Restaurants, American (New), Food","{""Friday"": ""8:0-18:0"", ""Monday"": ""8:0-18:0"", ""Sunday"": ""8:0-17:0"", ""Tuesday"": ""8:0-18:0"", ""Saturday"": ""8:0-17:0"", ""Thursday"": ""8:0-18:0"", ""Wednesday"": ""8:0-18:0""}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,True,False,False,False,NULL,NULL,NULL,"True",NULL,NULL,"True",NULL,NULL,"2",NULL,"True","'free'","True","6","2018",5,"28","23","4.3478"
"1ENdYUfYzDu9yyI3-MVklA","Boostin' Bowls","100 Levering St","Philadelphia","PA","19127","40.0261216129","-75.2246050321","4.5",77,1,"Juice Bars & Smoothies, Acai Bowls, Restaurants, American (New), Food","{""Friday"": ""8:0-18:0"", ""Monday"": ""8:0-18:0"", ""Sunday"": ""8:0-17:0"", ""Tuesday"": ""8:0-18:0"", ""Saturday"": ""8:0-17:0"", ""Thursday"": ""8:0-18:0"", ""Wednesday"": ""8:0-18:0""}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,True,False,False,False,NULL,NULL,NULL,"True",NULL,NULL,"True",NULL,NULL,"2",NULL,"True","'free'","True","6","2019",5,"47","12","4.3333"
"1FCxJuEH_3tmxUDVPv1qfw","Poe's Sandwich Joint","1710 N 5th St","Philadelphia","PA","19122","39.9773029","-75.1436018","4.0",122,1,"Sandwiches, American (Traditional), Restaurants","{""Friday"": ""11:0-0:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""11:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Saturday"": ""11:0-0:0"", ""Thursday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0""}",False,False,NULL,NULL,NULL,NULL,NULL,False,NULL,False,True,False,False,False,"full_bar'","False","False","False","True","False","True",NULL,"False","2","False","True","free'","True","6","2018",8,"7","29","4.9310"
"1FCxJuEH_3tmxUDVPv1qfw","Poe's Sandwich Joint","1710 N 5th St","Philadelphia","PA","19122","39.9773029","-75.1436018","4.0",122,1,"Sandwiches, American (Traditional), Restaurants","{""Friday"": ""11:0-0:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""11:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Saturday"": ""11:0-0:0"", ""Thursday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0""}",False,False,NULL,NULL,NULL,NULL,NULL,False,NULL,False,True,False,False,False,"full_bar'","False","False","False","True","False","True",NULL,"False","2","False","True","free'","True","6","2019",8,"16","36","3.5833"
"1fGaY2WlGv2l4as6UkMFrg","The Trestle Inn","339 N 11th St","Philadelphia","PA","19107","39.9588257","-75.1566756","4.0",203,1,"Lounges, Bars, Restaurants, Cocktail Bars, Whiskey Bars, Nightlife, Dance Clubs, American (Traditional)","{""Friday"": ""17:0-2:0"", ""Saturday"": ""17:0-2:0"", ""Thursday"": ""17:0-2:0"", ""Wednesday"": ""17:0-2:0""}",False,False,False,True,False,True,False,False,False,False,True,False,False,False,"full_bar'","True",NULL,"True",NULL,NULL,"True",NULL,"False","2","True","False","paid'","True","6","2018",13,"32","8","3.5000"
"1fGaY2WlGv2l4as6UkMFrg","The Trestle Inn","339 N 11th St","Philadelphia","PA","19107","39.9588257","-75.1566756","4.0",203,1,"Lounges, Bars, Restaurants, Cocktail Bars, Whiskey Bars, Nightlife, Dance Clubs, American (Traditional)","{""Friday"": ""17:0-2:0"", ""Saturday"": ""17:0-2:0"", ""Thursday"": ""17:0-2:0"", ""Wednesday"": ""17:0-2:0""}",False,False,False,True,False,True,False,False,False,False,True,False,False,False,"full_bar'","True",NULL,"True",NULL,NULL,"True",NULL,"False","2","True","False","paid'","True","6","2019",13,"32","12","3.5000"
"1FliMoYQnq72HRxEIPY0_A","Subway","801 Arch St","Philadelphia","PA","19107","39.9534075108","-75.1536959659","2.0",9,1,"Restaurants, Sandwiches, Fast Food","{""Friday"": ""8:0-17:0"", ""Monday"": ""8:0-17:0"", ""Sunday"": ""0:0-0:0"", ""Tuesday"": ""8:0-17:0"", ""Saturday"": ""10:0-16:0"", ""Thursday"": ""8:0-17:0"", ""Wednesday"": ""8:0-17:0""}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"True",NULL,NULL,"1","False","True",NULL,"True","1","2018",6,"1","0","0.0"
"1FliMoYQnq72HRxEIPY0_A","Subway","801 Arch St","Philadelphia","PA","19107","39.9534075108","-75.1536959659","2.0",9,1,"Restaurants, Sandwiches, Fast Food","{""Friday"": ""8:0-17:0"", ""Monday"": ""8:0-17:0"", ""Sunday"": ""0:0-0:0"", ""Tuesday"": ""8:0-17:0"", ""Saturday"": ""10:0-16:0"", ""Thursday"": ""8:0-17:0"", ""Wednesday"": ""8:0-17:0""}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"True",NULL,NULL,"1","False","True",NULL,"True","1","2019",6,"1","2","2.5000"
"1-fNb0DyGtCuD4qg2uA7bQ","Pazzo Pazzo","1614 Cecil B Moore","Philadelphia","PA","19121","39.9791026041","-75.1616665689","2.5",51,1,"Seafood, Cheesesteaks, Sandwiches, American (New), Salad, Restaurants, Pizza","{""Friday"": ""11:0-1:0"", ""Monday"": ""11:0-23:0"", ""Sunday"": ""12:0-22:0"", ""Tuesday"": ""11:0-23:0"", ""Saturday"": ""11:0-1:0"", ""Thursday"": ""11:0-0:0"", ""Wednesday"": ""11:0-23:0""}",False,NULL,False,NULL,False,False,False,NULL,NULL,False,True,False,False,False,"'none'","False",NULL,"True",NULL,NULL,"True",NULL,"True","1","False","True","free'","True","1","2018",9,"4","3","3.0000"
"1-fNb0DyGtCuD4qg2uA7bQ","Pazzo Pazzo","1614 Cecil B Moore","Philadelphia","PA","19121","39.9791026041","-75.1616665689","2.5",51,1,"Seafood, Cheesesteaks, Sandwiches, American (New), Salad, Restaurants, Pizza","{""Friday"": ""11:0-1:0"", ""Monday"": ""11:0-23:0"", ""Sunday"": ""12:0-22:0"", ""Tuesday"": ""11:0-23:0"", ""Saturday"": ""11:0-1:0"", ""Thursday"": ""11:0-0:0"", ""Wednesday"": ""11:0-23:0""}",False,NULL,False,NULL,False,False,False,NULL,NULL,False,True,False,False,False,"'none'","False",NULL,"True",NULL,NULL,"True",NULL,"True","1","False","True","free'","True","1","2019",9,"4","13","3.0769"
"1Ggw9DE7s9h4q9sRo-f3oA","Happy Dragon Chinese Restaurant","2047 S 3rd St","Philadelphia","PA","19148","39.9220776","-75.1508278","3.5",42,1,"Chinese, Restaurants, Comfort Food, Asian Fusion","{""Friday"": ""11:0-23:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""14:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Saturday"": ""11:0-23:0"", ""Thursday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0""}",False,NULL,NULL,NULL,NULL,False,False,False,NULL,False,True,False,False,False,"none'","False","True","False",NULL,NULL,"True",NULL,"False","2","True","True","no'","True","0","2018",12,"4","3","4.6667"
"1Ggw9DE7s9h4q9sRo-f3oA","Happy Dragon Chinese Restaurant","2047 S 3rd St","Philadelphia","PA","19148","39.9220776","-75.1508278","3.5",42,1,"Chinese, Restaurants, Comfort Food, Asian Fusion","{""Friday"": ""11:0-23:0"", ""Monday"": ""0:0-0:0"", ""Sunday"": ""14:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Saturday"": ""11:0-23:0"", ""Thursday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0""}",False,NULL,NULL,NULL,NULL,False,False,False,NULL,False,True,False,False,False,"none'","False","True","False",NULL,NULL,"True",NULL,"False","2","True","True","no'","True","0","2019",12,"2","5","3.2000"
"1hMteDtsI0JMNBCtKpb24A","Chickie's & Pete's","8500 Essington Ave, Ste C26","Philadelphia","PA","19153","39.876011","-75.242965","2.5",87,1,"Seafood, American (New), Restaurants",NULL,False,NULL,NULL,False,False,NULL,NULL,False,True,NULL,False,NULL,False,False,"'full_bar'","False",NULL,"False",NULL,NULL,"True",NULL,"True","2","False","False","'no'","True","3","2018",7,"37","19","2.1053"
"1hMteDtsI0JMNBCtKpb24A","Chickie's & Pete's","8500 Essington Ave, Ste C26","Philadelphia","PA","19153","39.876011","-75.242965","2.5",87,1,"Seafood, American (New), Restaurants",NULL,False,NULL,NULL,False,False,NULL,NULL,False,True,NULL,False,NULL,False,False,"'full_bar'","False",NULL,"False",NULL,NULL,"True",NULL,"True","2","False","False","'no'","True","3","2019",7,"51","23","2.7391"
"1JTT6PBYcoVwiUdhsSLDEg","Teas N' Mi","1907 E Passyunk Ave","Philadelphia","PA","19148","39.9263495641","-75.1673861593","4.0",45,1,"Vietnamese, Restaurants, Bubble Tea, Indian, Food, Sandwiches","{""Friday"": ""11:0-15:0"", ""Sunday"": ""11:0-15:0"", ""Saturday"": ""11:0-15:0"", ""Thursday"": ""10:0-17:0"", ""Wednesday"": ""10:0-17:0""}",False,False,False,False,False,False,False,False,False,NULL,True,NULL,False,False,NULL,"False",NULL,NULL,NULL,NULL,"True",NULL,"True","1","False","True",NULL,"True","2","2018",5,"26","20","4.2000"
"1JTT6PBYcoVwiUdhsSLDEg","Teas N' Mi","1907 E Passyunk Ave","Philadelphia","PA","19148","39.9263495641","-75.1673861593","4.0",45,1,"Vietnamese, Restaurants, Bubble Tea, Indian, Food, Sandwiches","{""Friday"": ""11:0-15:0"", ""Sunday"": ""11:0-15:0"", ""Saturday"": ""11:0-15:0"", ""Thursday"": ""10:0-17:0"", ""Wednesday"": ""10:0-17:0""}",False,False,False,False,False,False,False,False,False,NULL,True,NULL,False,False,NULL,"False",NULL,NULL,NULL,NULL,"True",NULL,"True","1","False","True",NULL,"True","2","2019",5,"33","14","4.2143"
"1klRUBB6LfKCotq75BVmbA","Thirsty Dice","1642 Fairmount Ave","Philadelphia","PA","19130","39.9669206348","-75.1651801826","4.0",114,1,"Themed Cafes, Eatertainment, Bars, Nightlife, Restaurants, Arts & Entertainment, Cafes, Pubs","{""Friday"": ""15:0-23:0"", ""Sunday"": ""10:0-19:0"", ""Tuesday"": ""15:0-22:0"", ""Saturday"": ""12:0-23:0"", ""Thursday"": ""15:0-22:0"", ""Wednesday"": ""15:0-22:0""}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,"full_bar'",NULL,"True","True","True",NULL,"True",NULL,NULL,NULL,"True","True","free'",NULL,"0","2018",10,"16","27","3.7037"
"1klRUBB6LfKCotq75BVmbA","Thirsty Dice","1642 Fairmount Ave","Philadelphia","PA","19130","39.9669206348","-75.1651801826","4.0",114,1,"Themed Cafes, Eatertainment, Bars, Nightlife, Restaurants, Arts & Entertainment, Cafes, Pubs","{""Friday"": ""15:0-23:0"", ""Sunday"": ""10:0-19:0"", ""Tuesday"": ""15:0-22:0"", ""Saturday"": ""12:0-23:0"", ""Thursday"": ""15:0-22:0"", ""Wednesday"": ""15:0-22:0""}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,"full_bar'",NULL,"True","True","True",NULL,"True",NULL,NULL,NULL,"True","True","free'",NULL,"0","2019",10,"73","60","3.9333"
"1LhpU1alopR_l-bWVQPkUA","Oh Shea's Pub","1907 Sansom St","Philadelphia","PA","19103","39.951175","-75.1723916","3.5",56,0,"Restaurants, Nightlife, Bars, American (New), Pubs","{""Friday"": ""11:30-2:0"", ""Monday"": ""11:30-2:0"", ""Sunday"": ""11:30-23:0"", ""Tuesday"": ""11:30-2:0"", ""Saturday"": ""11:30-2:0"", ""Thursday"": ""11:30-2:0"", ""Wednesday"": ""11:30-2:0""}",False,False,False,False,False,False,False,False,True,False,True,False,False,False,"'full_bar'","True",NULL,"True","True",NULL,"True",NULL,"True","2","True","False","free'","True","0","2018",16,"8","8","4.0000"
"1LhpU1alopR_l-bWVQPkUA","Oh Shea's Pub","1907 Sansom St","Philadelphia","PA","19103","39.951175","-75.1723916","3.5",56,0,"Restaurants, Nightlife, Bars, American (New), Pubs","{""Friday"": ""11:30-2:0"", ""Monday"": ""11:30-2:0"", ""Sunday"": ""11:30-23:0"", ""Tuesday"": ""11:30-2:0"", ""Saturday"": ""11:30-2:0"", ""Thursday"": ""11:30-2:0"", ""Wednesday"": ""11:30-2:0""}",False,False,False,False,False,False,False,False,True,False,True,False,False,False,"'full_bar'","True",NULL,"True","True",NULL,"True",NULL,"True","2","True","False","free'","True","0","2019",16,"4","2","4.5000"
"1MbwLxXrQk7H1FOidg8hoA","Yummy Pho","2012 N Broad St","Philadelphia","PA","19121","39.983751","-75.157055","4.5",72,1,"Soup, Thai, Asian Fusion, Coffee & Tea, Vietnamese, Bubble Tea, Restaurants, Food","{""Friday"": ""11:0-22:0"", ""Monday"": ""0:0-0:0"", ""Tuesday"": ""11:0-21:0"", ""Saturday"": ""11:0-22:0"", ""Thursday"": ""11:0-21:0""}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,"none'","True","False","False","False",NULL,"True",NULL,"False","1","False","True","free'","True","2","2018",8,"15","33","4.6061"
"1MbwLxXrQk7H1FOidg8hoA","Yummy Pho","2012 N Broad St","Philadelphia","PA","19121","39.983751","-75.157055","4.5",72,1,"Soup, Thai, Asian Fusion, Coffee & Tea, Vietnamese, Bubble Tea, Restaurants, Food","{""Friday"": ""11:0-22:0"", ""Monday"": ""0:0-0:0"", ""Tuesday"": ""11:0-21:0"", ""Saturday"": ""11:0-22:0"", ""Thursday"": ""11:0-21:0""}",False,False,False,False,False,False,False,False,False,False,True,False,False,False,"none'","True","False","False","False",NULL,"True",NULL,"False","1","False","True","free'","True","2","2019",8,"8","18","4.1111"
"1MPWKk7dBGUUKoys3sBKPA","Philly Pretzel Factory","1687 Grant Ave","Philadelphia","PA","19115","40.0867447","-75.0387577","4.5",17,1,"Pretzels, Hot Dogs, Food, Bakeries, Restaurants",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,NULL,NULL,NULL,"False",NULL,NULL,"True",NULL,NULL,"1",NULL,"False",NULL,"True","0","2018",2,"1","1","5.0000"
"1MPWKk7dBGUUKoys3sBKPA","Philly Pretzel Factory","1687 Grant Ave","Philadelphia","PA","19115","40.0867447","-75.0387577","4.5",17,1,"Pretzels, Hot Dogs, Food, Bakeries, Restaurants",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,NULL,NULL,NULL,"False",NULL,NULL,"True",NULL,NULL,"1",NULL,"False",NULL,"True","0","2019",2,"2","1","4.0000"
"1N7RWvz2c_e640PsvnSc0A","Taco Riendo","1301 N 5th St","Philadelphia","PA","19122","39.9714977","-75.1444936","4.0",309,1,"Restaurants, Mexican","{""Friday"": ""10:0-21:0"", ""Monday"": ""0:0-0:0"", ""Tuesday"": ""10:0-21:0"", ""Saturday"": ""10:0-21:0"", ""Thursday"": ""10:0-21:0"", ""Wednesday"": ""10:0-21:0""}",False,False,False,NULL,False,True,False,False,True,False,True,False,False,False,"'none'","True","False","True","False",NULL,"False",NULL,"False","1","False","False","no'","True","1","2018",11,"21","17","3.4118"
"1N7RWvz2c_e640PsvnSc0A","Taco Riendo","1301 N 5th St","Philadelphia","PA","19122","39.9714977","-75.1444936","4.0",309,1,"Restaurants, Mexican","{""Friday"": ""10:0-21:0"", ""Monday"": ""0:0-0:0"", ""Tuesday"": ""10:0-21:0"", ""Saturday"": ""10:0-21:0"", ""Thursday"": ""10:0-21:0"", ""Wednesday"": ""10:0-21:0""}",False,False,False,NULL,False,True,False,False,True,False,True,False,False,False,"'none'","True","False","True","False",NULL,"False",NULL,"False","1","False","False","no'","True","1","2019",11,"15","15","3.7333"
